Op	InType	OutType	Template	DesignStat	DPD	TWDFR
lt	signed16	boolean	sync	impl	0,665	-0,033
lt	unsigned32	boolean	sync	impl	0,743	-0,092
lt	signed32	boolean	sync	impl	0,743	-0,092
lt	unsigned64	boolean	sync	impl	0,905	-0,092
lt	signed64	boolean	sync	impl	0,905	-0,092
ge	unsigned1	boolean	sync	impl	0,341	-0,037
ge	signed1	boolean	sync	impl	0,341	-0,037
ge	unsigned8	boolean	sync	synth	0,785	-0,155
ge	signed8	boolean	sync	synth	0,785	-0,155
ge	unsigned16	boolean	sync	impl	0,673	-0,033
ge	signed16	boolean	sync	impl	0,673	-0,033
ge	unsigned32	boolean	sync	impl	0,796	-0,049
ge	signed32	boolean	sync	impl	0,796	-0,049
ge	unsigned64	boolean	sync	impl	0,926	-0,056
ge	signed64	boolean	sync	impl	0,926	-0,056
le	unsigned1	boolean	sync	impl	0,446	-0,037
le	signed1	boolean	sync	impl	0,446	-0,037
le	unsigned8	boolean	sync	synth	0,785	-0,155
le	signed8	boolean	sync	synth	0,785	-0,155
le	unsigned16	boolean	sync	impl	0,665	-0,033
le	signed16	boolean	sync	impl	0,665	-0,033
le	unsigned32	boolean	sync	impl	0,743	-0,092
le	signed32	boolean	sync	impl	0,743	-0,092
le	unsigned64	boolean	sync	impl	0,905	-0,092
le	signed64	boolean	sync	impl	0,905	-0,092
eq	unsigned1	boolean	sync	impl	0,446	-0,037
eq	signed1	boolean	sync	impl	0,446	-0,037
eq	unsigned8	boolean	sync	impl	0,674	-0,039
eq	signed8	boolean	sync	impl	0,674	-0,039
eq	unsigned16	boolean	sync	impl	1,239	-0,041
eq	signed16	boolean	sync	impl	1,239	-0,041
eq	unsigned32	boolean	sync	impl	1,083	-0,093
eq	signed32	boolean	sync	impl	1,083	-0,093
eq	unsigned64	boolean	sync	impl	1,045	-0,085
eq	signed64	boolean	sync	impl	1,045	-0,085
neq	unsigned1	boolean	sync	impl	0,446	-0,037
neq	signed1	boolean	sync	impl	0,446	-0,037
neq	unsigned8	boolean	sync	impl	0,674	-0,039
neq	signed8	boolean	sync	impl	0,674	-0,039
neq	unsigned16	boolean	sync	impl	1,239	-0,041
neq	signed16	boolean	sync	impl	1,239	-0,041
neq	unsigned32	boolean	sync	impl	1,083	-0,093
neq	signed32	boolean	sync	impl	1,083	-0,093
neq	unsigned64	boolean	sync	impl	1,005	-0,090
neq	signed64	boolean	sync	impl	1,005	-0,090
sub	unsigned1	unsigned1	sync	impl	0,341	-0,037
sub	signed1	signed1	sync	impl	0,341	-0,037
sub	unsigned8	unsigned8	sync	impl	0,664	-0,036
sub	signed8	signed8	sync	impl	0,664	-0,036
sub	unsigned16	unsigned16	sync	impl	0,872	-0,089
sub	signed16	signed16	sync	impl	0,872	-0,089
sub	unsigned32	unsigned32	sync	impl	0,960	-0,089
sub	signed32	signed32	sync	impl	0,960	-0,089
sub	unsigned64	unsigned64	sync	impl	1,123	-0,072
sub	signed64	signed64	sync	impl	1,123	-0,072
mod	unsigned1	unsigned1	sync	impl	0,341	-0,037
mod	unsigned8	unsigned8	sync	synth	4,871	-0,155
mod	signed8	signed8	sync	synth	6,988	-0,155
mod	unsigned16	unsigned16	sync	impl	10,473	-0,048
mod	signed16	signed16	sync	synth	13,751	-0,155
mod	unsigned32	unsigned32	sync	impl	24,535	0,260
mod	signed32	signed32	sync	impl	25,766	0,025
mod	unsigned64	unsigned64	sync	impl	64,342	0,228
mod	signed64	signed64	sync	impl	64,376	-0,081
rem	unsigned1	unsigned1	sync	impl	0,341	-0,037
rem	signed1	signed1	sync	impl	0,341	-0,037
rem	unsigned8	unsigned8	sync	synth	4,871	-0,155
rem	signed8	signed8	sync	synth	6,558	-0,155
rem	unsigned16	unsigned16	sync	impl	10,473	-0,048
rem	signed16	signed16	sync	synth	13,100	-0,155
rem	unsigned32	unsigned32	sync	impl	24,535	0,260
rem	signed32	signed32	sync	impl	25,485	0,249
rem	unsigned64	unsigned64	sync	impl	64,342	0,228
rem	signed64	signed64	sync	impl	65,216	0,286
not	std_logic_vector1	std_logic_vector1	sync	impl	0,329	-0,037
not	std_logic_vector8	std_logic_vector8	sync	impl	0,372	-0,030
not	std_logic_vector16	std_logic_vector16	sync	impl	0,386	-0,030
not	std_logic_vector32	std_logic_vector32	sync	impl	0,412	-0,037
not	std_logic_vector64	std_logic_vector64	sync	impl	0,405	-0,049
unary_minus	signed1	signed1	sync	impl	1,175	-0,019
unary_minus	signed8	signed8	sync	impl	1,201	-0,037
unary_minus	signed16	signed16	sync	impl	1,069	-0,103
unary_minus	signed32	signed32	sync	impl	0,858	-0,095
unary_minus	signed64	signed64	sync	impl	0,996	-0,100
div	unsigned1	unsigned1	sync	impl	0,341	-0,037
div	signed1	signed1	sync	impl	0,341	-0,037
div	unsigned8	unsigned8	sync	impl	4,074	0,081
div	signed8	signed8	sync	synth	5,999	-0,155
div	unsigned16	unsigned16	sync	impl	10,147	0,063
div	signed16	signed16	sync	synth	12,566	-0,155
div	unsigned32	unsigned32	sync	impl	23,537	0,252
div	signed32	signed32	sync	impl	24,997	0,093
div	unsigned64	unsigned64	sync	impl	61,769	0,240
div	signed64	signed64	sync	impl	65,534	-0,030
mul	unsigned1	unsigned1	sync	impl	0,341	-0,037
mul	signed1	signed1	sync	impl	0,341	-0,037
mul	unsigned8	unsigned8	sync	impl	1,533	-0,083
mul	signed8	signed8	sync	impl	1,503	-0,038
mul	unsigned16	unsigned16	sync	impl	1,511	-0,037
mul	signed16	signed16	sync	impl	1,511	-0,037
mul	unsigned32	unsigned32	sync	synth	2,193	-0,165
mul	signed32	signed32	sync	synth	2,193	-0,165
mul	unsigned64	unsigned64	sync	impl	3,581	-0,101
mul	signed64	signed64	sync	impl	3,581	0,067
dotnet_shift_left_by_0	unsigned64	unsigned64	sync	impl	0,765	-0,034
dotnet_shift_left_by_0	signed64	signed64	sync	impl	0,765	-0,034
dotnet_shift_right_by_0	unsigned64	unsigned64	sync	impl	0,765	-0,034
dotnet_shift_right_by_0	signed64	signed64	sync	impl	0,765	-0,034
dotnet_shift_left_by_0	unsigned32	unsigned32	sync	impl	0,397	-0,019
dotnet_shift_left_by_0	signed32	signed32	sync	impl	0,397	-0,019
dotnet_shift_right_by_0	unsigned32	unsigned32	sync	impl	0,397	-0,019
dotnet_shift_right_by_0	signed32	signed32	sync	impl	0,397	-0,019
mul_by_1	unsigned1	unsigned1	sync	impl	1,175	-0,019
mul_by_1	unsigned8	unsigned8	sync	impl	0,388	-0,019
mul_by_1	unsigned16	unsigned16	sync	impl	0,388	-0,019
mul_by_1	unsigned32	unsigned32	sync	impl	0,397	-0,019
mul_by_1	unsigned64	unsigned64	sync	impl	0,765	-0,034
mul_by_1	signed8	signed8	sync	impl	0,388	-0,019
mul_by_1	signed16	signed16	sync	impl	0,388	-0,019
mul_by_1	signed32	signed32	sync	impl	0,397	-0,019
mul_by_1	signed64	signed64	sync	impl	0,765	-0,034
div_by_1	unsigned1	unsigned1	sync	impl	1,175	-0,019
div_by_1	unsigned8	unsigned8	sync	impl	0,388	-0,019
div_by_1	unsigned16	unsigned16	sync	impl	0,388	-0,019
div_by_1	unsigned32	unsigned32	sync	impl	0,397	-0,019
div_by_1	unsigned64	unsigned64	sync	impl	0,765	-0,034
div_by_1	signed8	signed8	sync	impl	0,388	-0,019
div_by_1	signed16	signed16	sync	impl	0,388	-0,019
div_by_1	signed32	signed32	sync	impl	1,935	-0,100
div_by_1	signed64	signed64	sync	impl	2,281	-0,093
dotnet_shift_left_by_1	unsigned64	unsigned64	sync	impl	0,547	-0,085
dotnet_shift_left_by_1	signed64	signed64	sync	impl	0,547	-0,085
dotnet_shift_right_by_1	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_1	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_left_by_1	unsigned32	unsigned32	sync	impl	0,765	-0,041
dotnet_shift_left_by_1	signed32	signed32	sync	impl	0,765	-0,041
dotnet_shift_right_by_1	unsigned32	unsigned32	sync	impl	0,397	-0,019
dotnet_shift_right_by_1	signed32	signed32	sync	impl	0,397	-0,019
mul_by_2	unsigned8	unsigned8	sync	impl	0,388	-0,019
mul_by_2	unsigned16	unsigned16	sync	impl	0,376	-0,019
mul_by_2	unsigned32	unsigned32	sync	impl	0,765	-0,041
mul_by_2	unsigned64	unsigned64	sync	impl	0,547	-0,085
mul_by_2	signed8	signed8	sync	impl	0,388	-0,019
mul_by_2	signed16	signed16	sync	impl	0,376	-0,019
mul_by_2	signed32	signed32	sync	impl	0,765	-0,041
mul_by_2	signed64	signed64	sync	impl	0,547	-0,085
div_by_2	unsigned8	unsigned8	sync	impl	0,505	-0,019
div_by_2	unsigned16	unsigned16	sync	impl	0,382	-0,019
div_by_2	unsigned32	unsigned32	sync	impl	0,397	-0,019
div_by_2	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_2	signed8	signed8	sync	impl	0,789	-0,042
div_by_2	signed16	signed16	sync	impl	1,111	-0,062
div_by_2	signed32	signed32	sync	impl	1,746	-0,093
div_by_2	signed64	signed64	sync	impl	2,162	-0,037
dotnet_shift_left_by_2	unsigned64	unsigned64	sync	impl	0,421	-0,037
dotnet_shift_left_by_2	signed64	signed64	sync	impl	0,421	-0,037
dotnet_shift_right_by_2	unsigned64	unsigned64	sync	impl	0,765	-0,041
dotnet_shift_right_by_2	signed64	signed64	sync	impl	0,390	-0,036
dotnet_shift_left_by_2	unsigned32	unsigned32	sync	impl	0,382	-0,019
dotnet_shift_left_by_2	signed32	signed32	sync	impl	0,382	-0,019
dotnet_shift_right_by_2	unsigned32	unsigned32	sync	impl	0,397	-0,019
dotnet_shift_right_by_2	signed32	signed32	sync	impl	0,413	-0,032
mul_by_4	unsigned8	unsigned8	sync	impl	0,388	-0,019
mul_by_4	unsigned16	unsigned16	sync	impl	0,368	-0,019
mul_by_4	unsigned32	unsigned32	sync	impl	0,382	-0,019
mul_by_4	unsigned64	unsigned64	sync	impl	0,421	-0,037
mul_by_4	signed8	signed8	sync	impl	0,388	-0,019
mul_by_4	signed16	signed16	sync	impl	0,368	-0,019
mul_by_4	signed32	signed32	sync	impl	0,382	-0,019
mul_by_4	signed64	signed64	sync	impl	0,421	-0,037
div_by_4	unsigned8	unsigned8	sync	impl	0,359	-0,019
div_by_4	unsigned16	unsigned16	sync	impl	0,388	-0,019
div_by_4	unsigned32	unsigned32	sync	impl	0,397	-0,019
div_by_4	unsigned64	unsigned64	sync	impl	0,765	-0,041
div_by_4	signed8	signed8	sync	impl	1,091	-0,036
div_by_4	signed16	signed16	sync	impl	1,257	-0,114
div_by_4	signed32	signed32	sync	impl	1,961	-0,134
div_by_4	signed64	signed64	sync	impl	2,206	-0,059
dotnet_shift_left_by_3	unsigned64	unsigned64	sync	impl	0,404	-0,085
dotnet_shift_left_by_3	signed64	signed64	sync	impl	0,404	-0,085
dotnet_shift_right_by_3	unsigned64	unsigned64	sync	impl	0,765	-0,041
dotnet_shift_right_by_3	signed64	signed64	sync	impl	0,631	-0,122
dotnet_shift_left_by_3	unsigned32	unsigned32	sync	impl	0,397	-0,019
dotnet_shift_left_by_3	signed32	signed32	sync	impl	0,397	-0,019
dotnet_shift_right_by_3	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_right_by_3	signed32	signed32	sync	impl	0,397	-0,019
mul_by_8	unsigned8	unsigned8	sync	impl	0,505	-0,019
mul_by_8	unsigned16	unsigned16	sync	impl	0,375	-0,019
mul_by_8	unsigned32	unsigned32	sync	impl	0,397	-0,019
mul_by_8	unsigned64	unsigned64	sync	impl	0,404	-0,085
mul_by_8	signed8	signed8	sync	impl	0,505	-0,019
mul_by_8	signed16	signed16	sync	impl	0,375	-0,019
mul_by_8	signed32	signed32	sync	impl	0,397	-0,019
mul_by_8	signed64	signed64	sync	impl	0,404	-0,085
div_by_8	unsigned8	unsigned8	sync	impl	0,388	-0,019
div_by_8	unsigned16	unsigned16	sync	impl	0,382	-0,019
div_by_8	unsigned32	unsigned32	sync	impl	0,388	-0,019
div_by_8	unsigned64	unsigned64	sync	impl	0,765	-0,041
div_by_8	signed8	signed8	sync	impl	1,085	-0,047
div_by_8	signed16	signed16	sync	impl	1,419	-0,071
div_by_8	signed32	signed32	sync	impl	1,850	-0,094
div_by_8	signed64	signed64	sync	impl	2,294	-0,041
dotnet_shift_left_by_4	unsigned64	unsigned64	sync	impl	0,505	-0,019
dotnet_shift_left_by_4	signed64	signed64	sync	impl	0,505	-0,019
dotnet_shift_right_by_4	unsigned64	unsigned64	sync	impl	0,371	-0,039
dotnet_shift_right_by_4	signed64	signed64	sync	impl	0,426	-0,038
dotnet_shift_left_by_4	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_4	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_4	unsigned32	unsigned32	sync	impl	0,397	-0,019
dotnet_shift_right_by_4	signed32	signed32	sync	impl	0,488	-0,031
mul_by_16	unsigned8	unsigned8	sync	impl	0,505	-0,019
mul_by_16	unsigned16	unsigned16	sync	impl	0,368	-0,019
mul_by_16	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_16	unsigned64	unsigned64	sync	impl	0,505	-0,019
mul_by_16	signed8	signed8	sync	impl	0,505	-0,019
mul_by_16	signed16	signed16	sync	impl	0,368	-0,019
mul_by_16	signed32	signed32	sync	impl	0,388	-0,019
mul_by_16	signed64	signed64	sync	impl	0,505	-0,019
div_by_16	unsigned8	unsigned8	sync	impl	0,505	-0,019
div_by_16	unsigned16	unsigned16	sync	impl	0,376	-0,019
div_by_16	unsigned32	unsigned32	sync	impl	0,397	-0,019
div_by_16	unsigned64	unsigned64	sync	impl	0,371	-0,039
div_by_16	signed8	signed8	sync	impl	0,995	-0,036
div_by_16	signed16	signed16	sync	impl	1,323	-0,079
div_by_16	signed32	signed32	sync	impl	1,997	-0,152
div_by_16	signed64	signed64	sync	impl	2,251	-0,049
dotnet_shift_left_by_5	unsigned64	unsigned64	sync	impl	0,327	-0,105
dotnet_shift_left_by_5	signed64	signed64	sync	impl	0,327	-0,105
dotnet_shift_right_by_5	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_5	signed64	signed64	sync	impl	0,393	-0,037
dotnet_shift_left_by_5	unsigned32	unsigned32	sync	impl	0,545	-0,137
dotnet_shift_left_by_5	signed32	signed32	sync	impl	0,545	-0,137
dotnet_shift_right_by_5	unsigned32	unsigned32	sync	impl	0,391	-0,034
dotnet_shift_right_by_5	signed32	signed32	sync	impl	0,488	-0,031
mul_by_32	unsigned8	unsigned8	sync	impl	1,119	-0,019
mul_by_32	unsigned16	unsigned16	sync	impl	0,505	-0,019
mul_by_32	unsigned32	unsigned32	sync	impl	0,545	-0,137
mul_by_32	unsigned64	unsigned64	sync	impl	0,327	-0,105
mul_by_32	signed8	signed8	sync	impl	1,119	-0,019
mul_by_32	signed16	signed16	sync	impl	0,505	-0,019
mul_by_32	signed32	signed32	sync	impl	0,545	-0,137
mul_by_32	signed64	signed64	sync	impl	0,327	-0,105
div_by_32	unsigned8	unsigned8	sync	impl	0,299	-0,041
div_by_32	unsigned16	unsigned16	sync	impl	0,505	-0,019
div_by_32	unsigned32	unsigned32	sync	impl	0,391	-0,034
div_by_32	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_32	signed8	signed8	sync	impl	1,055	-0,019
div_by_32	signed16	signed16	sync	impl	1,173	-0,066
div_by_32	signed32	signed32	sync	impl	1,980	-0,135
div_by_32	signed64	signed64	sync	impl	2,270	-0,046
dotnet_shift_left_by_6	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_left_by_6	signed64	signed64	sync	impl	0,397	-0,019
dotnet_shift_right_by_6	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_right_by_6	signed64	signed64	sync	impl	0,505	-0,039
dotnet_shift_left_by_6	unsigned32	unsigned32	sync	impl	0,368	-0,035
dotnet_shift_left_by_6	signed32	signed32	sync	impl	0,368	-0,035
dotnet_shift_right_by_6	unsigned32	unsigned32	sync	impl	0,397	-0,019
dotnet_shift_right_by_6	signed32	signed32	sync	impl	0,511	-0,027
mul_by_64	unsigned8	unsigned8	sync	impl	0,367	-0,019
mul_by_64	unsigned16	unsigned16	sync	impl	0,505	-0,019
mul_by_64	unsigned32	unsigned32	sync	impl	0,368	-0,035
mul_by_64	unsigned64	unsigned64	sync	impl	0,397	-0,019
mul_by_64	signed8	signed8	sync	impl	0,367	-0,019
mul_by_64	signed16	signed16	sync	impl	0,505	-0,019
mul_by_64	signed32	signed32	sync	impl	0,368	-0,035
mul_by_64	signed64	signed64	sync	impl	0,397	-0,019
div_by_64	unsigned8	unsigned8	sync	impl	0,353	-0,041
div_by_64	unsigned16	unsigned16	sync	impl	0,505	-0,019
div_by_64	unsigned32	unsigned32	sync	impl	0,397	-0,019
div_by_64	unsigned64	unsigned64	sync	impl	0,397	-0,019
div_by_64	signed8	signed8	sync	impl	1,095	-0,048
div_by_64	signed16	signed16	sync	impl	1,222	-0,049
div_by_64	signed32	signed32	sync	impl	2,374	-0,107
div_by_64	signed64	signed64	sync	impl	2,210	-0,082
dotnet_shift_left_by_7	unsigned64	unsigned64	sync	impl	0,399	-0,032
dotnet_shift_left_by_7	signed64	signed64	sync	impl	0,399	-0,032
dotnet_shift_right_by_7	unsigned64	unsigned64	sync	impl	0,401	-0,019
dotnet_shift_right_by_7	signed64	signed64	sync	impl	0,555	-0,035
dotnet_shift_left_by_7	unsigned32	unsigned32	sync	impl	0,545	-0,137
dotnet_shift_left_by_7	signed32	signed32	sync	impl	0,545	-0,137
dotnet_shift_right_by_7	unsigned32	unsigned32	sync	impl	0,416	-0,034
dotnet_shift_right_by_7	signed32	signed32	sync	impl	0,471	-0,148
mul_by_128	unsigned8	unsigned8	sync	impl	1,176	-0,019
mul_by_128	unsigned16	unsigned16	sync	impl	0,388	-0,019
mul_by_128	unsigned32	unsigned32	sync	impl	0,545	-0,137
mul_by_128	unsigned64	unsigned64	sync	impl	0,399	-0,032
mul_by_128	signed16	signed16	sync	impl	0,388	-0,019
mul_by_128	signed32	signed32	sync	impl	0,545	-0,137
mul_by_128	signed64	signed64	sync	impl	0,399	-0,032
div_by_128	unsigned8	unsigned8	sync	impl	1,175	-0,019
div_by_128	unsigned16	unsigned16	sync	impl	0,388	-0,019
div_by_128	unsigned32	unsigned32	sync	impl	0,416	-0,034
div_by_128	unsigned64	unsigned64	sync	impl	0,401	-0,019
div_by_128	signed16	signed16	sync	impl	1,207	-0,063
div_by_128	signed32	signed32	sync	impl	2,020	-0,050
div_by_128	signed64	signed64	sync	impl	2,274	-0,102
dotnet_shift_left_by_8	unsigned64	unsigned64	sync	impl	0,532	-0,152
dotnet_shift_left_by_8	signed64	signed64	sync	impl	0,532	-0,152
dotnet_shift_right_by_8	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_right_by_8	signed64	signed64	sync	impl	0,559	-0,035
dotnet_shift_left_by_8	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_8	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_8	unsigned32	unsigned32	sync	impl	0,416	-0,034
dotnet_shift_right_by_8	signed32	signed32	sync	impl	0,426	-0,028
mul_by_256	unsigned16	unsigned16	sync	impl	0,375	-0,019
mul_by_256	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_256	unsigned64	unsigned64	sync	impl	0,532	-0,152
mul_by_256	signed16	signed16	sync	impl	0,375	-0,019
mul_by_256	signed32	signed32	sync	impl	0,388	-0,019
mul_by_256	signed64	signed64	sync	impl	0,532	-0,152
div_by_256	unsigned16	unsigned16	sync	impl	0,388	-0,019
div_by_256	unsigned32	unsigned32	sync	impl	0,416	-0,034
div_by_256	unsigned64	unsigned64	sync	impl	0,397	-0,019
div_by_256	signed16	signed16	sync	impl	1,470	-0,049
div_by_256	signed32	signed32	sync	impl	2,058	-0,096
div_by_256	signed64	signed64	sync	impl	2,271	-0,090
dotnet_shift_left_by_9	unsigned64	unsigned64	sync	impl	0,950	-0,152
dotnet_shift_left_by_9	signed64	signed64	sync	impl	0,950	-0,152
dotnet_shift_right_by_9	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_right_by_9	signed64	signed64	sync	impl	0,495	-0,037
dotnet_shift_left_by_9	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_9	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_9	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_right_by_9	signed32	signed32	sync	impl	0,378	-0,032
mul_by_512	unsigned16	unsigned16	sync	impl	0,367	-0,019
mul_by_512	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_512	unsigned64	unsigned64	sync	impl	0,950	-0,152
mul_by_512	signed16	signed16	sync	impl	0,367	-0,019
mul_by_512	signed32	signed32	sync	impl	0,388	-0,019
mul_by_512	signed64	signed64	sync	impl	0,950	-0,152
div_by_512	unsigned16	unsigned16	sync	impl	0,505	-0,019
div_by_512	unsigned32	unsigned32	sync	impl	0,388	-0,019
div_by_512	unsigned64	unsigned64	sync	impl	0,397	-0,019
div_by_512	signed16	signed16	sync	impl	1,561	-0,109
div_by_512	signed32	signed32	sync	impl	2,200	-0,093
div_by_512	signed64	signed64	sync	impl	2,375	-0,173
dotnet_shift_left_by_10	unsigned64	unsigned64	sync	impl	0,521	-0,152
dotnet_shift_left_by_10	signed64	signed64	sync	impl	0,521	-0,152
dotnet_shift_right_by_10	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_right_by_10	signed64	signed64	sync	impl	0,489	-0,046
dotnet_shift_left_by_10	unsigned32	unsigned32	sync	impl	0,571	-0,137
dotnet_shift_left_by_10	signed32	signed32	sync	impl	0,571	-0,137
dotnet_shift_right_by_10	unsigned32	unsigned32	sync	impl	0,391	-0,034
dotnet_shift_right_by_10	signed32	signed32	sync	impl	1,227	-0,085
mul_by_1024	unsigned16	unsigned16	sync	impl	0,505	-0,019
mul_by_1024	unsigned32	unsigned32	sync	impl	0,571	-0,137
mul_by_1024	unsigned64	unsigned64	sync	impl	0,521	-0,152
mul_by_1024	signed16	signed16	sync	impl	0,505	-0,019
mul_by_1024	signed32	signed32	sync	impl	0,571	-0,137
mul_by_1024	signed64	signed64	sync	impl	0,521	-0,152
div_by_1024	unsigned16	unsigned16	sync	impl	0,359	-0,019
div_by_1024	unsigned32	unsigned32	sync	impl	0,391	-0,034
div_by_1024	unsigned64	unsigned64	sync	impl	0,397	-0,019
div_by_1024	signed16	signed16	sync	impl	1,354	-0,063
div_by_1024	signed32	signed32	sync	impl	2,277	-0,046
div_by_1024	signed64	signed64	sync	impl	2,348	-0,083
dotnet_shift_left_by_11	unsigned64	unsigned64	sync	impl	0,474	-0,152
dotnet_shift_left_by_11	signed64	signed64	sync	impl	0,474	-0,152
dotnet_shift_right_by_11	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_right_by_11	signed64	signed64	sync	impl	0,704	-0,035
dotnet_shift_left_by_11	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_11	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_11	unsigned32	unsigned32	sync	impl	0,391	-0,034
dotnet_shift_right_by_11	signed32	signed32	sync	impl	1,204	-0,079
mul_by_2048	unsigned16	unsigned16	sync	impl	0,505	-0,019
mul_by_2048	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_2048	unsigned64	unsigned64	sync	impl	0,474	-0,152
mul_by_2048	signed16	signed16	sync	impl	0,505	-0,019
mul_by_2048	signed32	signed32	sync	impl	0,388	-0,019
mul_by_2048	signed64	signed64	sync	impl	0,474	-0,152
div_by_2048	unsigned16	unsigned16	sync	impl	0,388	-0,019
div_by_2048	unsigned32	unsigned32	sync	impl	0,391	-0,034
div_by_2048	unsigned64	unsigned64	sync	impl	0,397	-0,019
div_by_2048	signed16	signed16	sync	impl	1,597	-0,094
div_by_2048	signed32	signed32	sync	impl	2,377	-0,102
