Op	InType	OutType	Template	DesignStat	DPD	TWDFR
dotnet_shift_left_by_12	unsigned64	unsigned64	sync	impl	0,455	-0,041
dotnet_shift_left_by_12	signed64	signed64	sync	impl	0,455	-0,041
dotnet_shift_right_by_12	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_right_by_12	signed64	signed64	sync	impl	0,533	-0,031
dotnet_shift_left_by_12	unsigned32	unsigned32	sync	impl	0,514	-0,019
dotnet_shift_left_by_12	signed32	signed32	sync	impl	0,514	-0,019
dotnet_shift_right_by_12	unsigned32	unsigned32	sync	impl	0,376	-0,019
dotnet_shift_right_by_12	signed32	signed32	sync	impl	0,633	-0,028
mul_by_4096	unsigned16	unsigned16	sync	impl	0,317	-0,019
mul_by_4096	unsigned32	unsigned32	sync	impl	0,514	-0,019
mul_by_4096	unsigned64	unsigned64	sync	impl	0,455	-0,041
mul_by_4096	signed16	signed16	sync	impl	0,317	-0,019
mul_by_4096	signed32	signed32	sync	impl	0,514	-0,019
mul_by_4096	signed64	signed64	sync	impl	0,455	-0,041
div_by_4096	unsigned16	unsigned16	sync	impl	0,317	-0,019
div_by_4096	unsigned32	unsigned32	sync	impl	0,376	-0,019
div_by_4096	unsigned64	unsigned64	sync	impl	0,397	-0,019
div_by_4096	signed16	signed16	sync	impl	1,591	-0,092
div_by_4096	signed32	signed32	sync	impl	2,058	-0,084
div_by_4096	signed64	signed64	sync	impl	2,294	-0,042
dotnet_shift_left_by_13	unsigned64	unsigned64	sync	impl	0,479	-0,038
dotnet_shift_left_by_13	signed64	signed64	sync	impl	0,479	-0,038
dotnet_shift_right_by_13	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_right_by_13	signed64	signed64	sync	impl	0,534	-0,039
dotnet_shift_left_by_13	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_13	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_13	unsigned32	unsigned32	sync	impl	0,376	-0,019
dotnet_shift_right_by_13	signed32	signed32	sync	impl	0,625	-0,034
mul_by_8192	unsigned16	unsigned16	sync	impl	0,627	-0,019
mul_by_8192	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_8192	unsigned64	unsigned64	sync	impl	0,479	-0,038
mul_by_8192	signed16	signed16	sync	impl	0,627	-0,019
mul_by_8192	signed32	signed32	sync	impl	0,388	-0,019
mul_by_8192	signed64	signed64	sync	impl	0,479	-0,038
div_by_8192	unsigned16	unsigned16	sync	impl	0,299	-0,041
div_by_8192	unsigned32	unsigned32	sync	impl	0,376	-0,019
div_by_8192	unsigned64	unsigned64	sync	impl	0,397	-0,019
div_by_8192	signed16	signed16	sync	impl	1,522	-0,086
div_by_8192	signed32	signed32	sync	impl	2,014	-0,103
div_by_8192	signed64	signed64	sync	impl	2,311	-0,071
dotnet_shift_left_by_14	unsigned64	unsigned64	sync	impl	0,450	-0,151
dotnet_shift_left_by_14	signed64	signed64	sync	impl	0,450	-0,151
dotnet_shift_right_by_14	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_right_by_14	signed64	signed64	sync	impl	0,633	-0,041
dotnet_shift_left_by_14	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_14	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_14	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_right_by_14	signed32	signed32	sync	impl	0,693	-0,034
mul_by_16384	unsigned16	unsigned16	sync	impl	0,375	-0,019
mul_by_16384	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_16384	unsigned64	unsigned64	sync	impl	0,450	-0,151
mul_by_16384	signed16	signed16	sync	impl	0,375	-0,019
mul_by_16384	signed32	signed32	sync	impl	0,388	-0,019
mul_by_16384	signed64	signed64	sync	impl	0,450	-0,151
div_by_16384	unsigned16	unsigned16	sync	impl	0,353	-0,041
div_by_16384	unsigned32	unsigned32	sync	impl	0,388	-0,019
div_by_16384	unsigned64	unsigned64	sync	impl	0,397	-0,019
div_by_16384	signed16	signed16	sync	impl	1,382	-0,081
div_by_16384	signed32	signed32	sync	impl	2,076	-0,099
div_by_16384	signed64	signed64	sync	impl	2,286	-0,070
dotnet_shift_left_by_15	unsigned64	unsigned64	sync	impl	0,545	-0,030
dotnet_shift_left_by_15	signed64	signed64	sync	impl	0,545	-0,030
dotnet_shift_right_by_15	unsigned64	unsigned64	sync	impl	0,407	-0,019
dotnet_shift_right_by_15	signed64	signed64	sync	impl	0,559	-0,039
dotnet_shift_left_by_15	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_15	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_15	unsigned32	unsigned32	sync	impl	0,382	-0,019
dotnet_shift_right_by_15	signed32	signed32	sync	impl	0,528	-0,035
mul_by_32768	unsigned16	unsigned16	sync	impl	0,585	-0,019
mul_by_32768	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_32768	unsigned64	unsigned64	sync	impl	0,545	-0,030
mul_by_32768	signed32	signed32	sync	impl	0,388	-0,019
mul_by_32768	signed64	signed64	sync	impl	0,545	-0,030
div_by_32768	unsigned16	unsigned16	sync	impl	0,585	-0,019
div_by_32768	unsigned32	unsigned32	sync	impl	0,382	-0,019
div_by_32768	unsigned64	unsigned64	sync	impl	0,407	-0,019
div_by_32768	signed32	signed32	sync	impl	2,291	-0,090
div_by_32768	signed64	signed64	sync	impl	2,413	-0,151
dotnet_shift_left_by_16	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_left_by_16	signed64	signed64	sync	impl	0,514	-0,019
dotnet_shift_right_by_16	unsigned64	unsigned64	sync	impl	0,407	-0,019
dotnet_shift_right_by_16	signed64	signed64	sync	impl	0,574	-0,044
dotnet_shift_left_by_16	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_16	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_16	unsigned32	unsigned32	sync	impl	0,385	-0,019
dotnet_shift_right_by_16	signed32	signed32	sync	impl	0,535	-0,034
mul_by_65536	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_65536	unsigned64	unsigned64	sync	impl	0,514	-0,019
mul_by_65536	signed32	signed32	sync	impl	0,388	-0,019
mul_by_65536	signed64	signed64	sync	impl	0,514	-0,019
div_by_65536	unsigned32	unsigned32	sync	impl	0,385	-0,019
div_by_65536	unsigned64	unsigned64	sync	impl	0,407	-0,019
div_by_65536	signed32	signed32	sync	impl	1,946	-0,092
div_by_65536	signed64	signed64	sync	impl	2,315	-0,141
dotnet_shift_left_by_17	unsigned64	unsigned64	sync	impl	0,521	-0,151
dotnet_shift_left_by_17	signed64	signed64	sync	impl	0,521	-0,151
dotnet_shift_right_by_17	unsigned64	unsigned64	sync	impl	0,407	-0,019
dotnet_shift_right_by_17	signed64	signed64	sync	impl	0,618	-0,049
dotnet_shift_left_by_17	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_17	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_17	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_right_by_17	signed32	signed32	sync	impl	0,650	-0,028
mul_by_131072	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_131072	unsigned64	unsigned64	sync	impl	0,521	-0,151
mul_by_131072	signed32	signed32	sync	impl	0,388	-0,019
mul_by_131072	signed64	signed64	sync	impl	0,521	-0,151
div_by_131072	unsigned32	unsigned32	sync	impl	0,388	-0,019
div_by_131072	unsigned64	unsigned64	sync	impl	0,407	-0,019
div_by_131072	signed32	signed32	sync	impl	1,885	-0,089
div_by_131072	signed64	signed64	sync	impl	2,380	-0,081
dotnet_shift_left_by_18	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_18	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_18	unsigned64	unsigned64	sync	impl	0,455	-0,039
dotnet_shift_right_by_18	signed64	signed64	sync	impl	0,546	-0,050
dotnet_shift_left_by_18	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_18	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_18	unsigned32	unsigned32	sync	impl	0,382	-0,019
dotnet_shift_right_by_18	signed32	signed32	sync	impl	0,824	-0,024
mul_by_262144	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_262144	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_262144	signed32	signed32	sync	impl	0,388	-0,019
mul_by_262144	signed64	signed64	sync	impl	0,388	-0,019
div_by_262144	unsigned32	unsigned32	sync	impl	0,382	-0,019
div_by_262144	unsigned64	unsigned64	sync	impl	0,455	-0,039
div_by_262144	signed32	signed32	sync	impl	1,964	-0,096
div_by_262144	signed64	signed64	sync	impl	2,420	-0,137
dotnet_shift_left_by_19	unsigned64	unsigned64	sync	impl	0,592	-0,151
dotnet_shift_left_by_19	signed64	signed64	sync	impl	0,592	-0,151
dotnet_shift_right_by_19	unsigned64	unsigned64	sync	impl	0,479	-0,039
dotnet_shift_right_by_19	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_left_by_19	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_19	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_19	unsigned32	unsigned32	sync	impl	0,514	-0,019
dotnet_shift_right_by_19	signed32	signed32	sync	impl	0,550	-0,042
mul_by_524288	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_524288	unsigned64	unsigned64	sync	impl	0,592	-0,151
mul_by_524288	signed32	signed32	sync	impl	0,388	-0,019
mul_by_524288	signed64	signed64	sync	impl	0,592	-0,151
div_by_524288	unsigned32	unsigned32	sync	impl	0,514	-0,019
div_by_524288	unsigned64	unsigned64	sync	impl	0,479	-0,039
div_by_524288	signed32	signed32	sync	impl	2,080	-0,097
div_by_524288	signed64	signed64	sync	impl	2,445	-0,083
dotnet_shift_left_by_20	unsigned64	unsigned64	sync	impl	0,483	-0,039
dotnet_shift_left_by_20	signed64	signed64	sync	impl	0,483	-0,039
dotnet_shift_right_by_20	unsigned64	unsigned64	sync	impl	0,479	-0,039
dotnet_shift_right_by_20	signed64	signed64	sync	impl	0,590	-0,085
dotnet_shift_left_by_20	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_20	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_20	unsigned32	unsigned32	sync	impl	0,376	-0,019
dotnet_shift_right_by_20	signed32	signed32	sync	impl	0,746	-0,020
mul_by_1048576	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_1048576	unsigned64	unsigned64	sync	impl	0,483	-0,039
mul_by_1048576	signed32	signed32	sync	impl	0,388	-0,019
mul_by_1048576	signed64	signed64	sync	impl	0,483	-0,039
div_by_1048576	unsigned32	unsigned32	sync	impl	0,376	-0,019
div_by_1048576	unsigned64	unsigned64	sync	impl	0,479	-0,039
div_by_1048576	signed32	signed32	sync	impl	2,105	-0,059
div_by_1048576	signed64	signed64	sync	impl	2,444	-0,074
dotnet_shift_left_by_21	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_21	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_21	unsigned64	unsigned64	sync	impl	0,407	-0,019
dotnet_shift_right_by_21	signed64	signed64	sync	impl	0,710	-0,102
dotnet_shift_left_by_21	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_left_by_21	signed32	signed32	sync	impl	0,388	-0,019
dotnet_shift_right_by_21	unsigned32	unsigned32	sync	impl	0,376	-0,019
dotnet_shift_right_by_21	signed32	signed32	sync	impl	0,702	-0,021
mul_by_2097152	unsigned32	unsigned32	sync	impl	0,388	-0,019
mul_by_2097152	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_2097152	signed32	signed32	sync	impl	0,388	-0,019
mul_by_2097152	signed64	signed64	sync	impl	0,388	-0,019
div_by_2097152	unsigned32	unsigned32	sync	impl	0,376	-0,019
div_by_2097152	unsigned64	unsigned64	sync	impl	0,407	-0,019
div_by_2097152	signed32	signed32	sync	impl	2,064	-0,100
div_by_2097152	signed64	signed64	sync	impl	2,268	-0,079
dotnet_shift_left_by_22	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_left_by_22	signed64	signed64	sync	impl	0,514	-0,019
dotnet_shift_right_by_22	unsigned64	unsigned64	sync	impl	0,407	-0,019
dotnet_shift_right_by_22	signed64	signed64	sync	impl	0,665	-0,092
dotnet_shift_left_by_22	unsigned32	unsigned32	sync	impl	0,376	-0,019
dotnet_shift_left_by_22	signed32	signed32	sync	impl	0,376	-0,019
dotnet_shift_right_by_22	unsigned32	unsigned32	sync	impl	0,376	-0,019
dotnet_shift_right_by_22	signed32	signed32	sync	impl	1,226	-0,069
mul_by_4194304	unsigned32	unsigned32	sync	impl	0,376	-0,019
mul_by_4194304	unsigned64	unsigned64	sync	impl	0,514	-0,019
mul_by_4194304	signed32	signed32	sync	impl	0,376	-0,019
mul_by_4194304	signed64	signed64	sync	impl	0,514	-0,019
div_by_4194304	unsigned32	unsigned32	sync	impl	0,376	-0,019
div_by_4194304	unsigned64	unsigned64	sync	impl	0,407	-0,019
div_by_4194304	signed32	signed32	sync	impl	2,139	-0,112
div_by_4194304	signed64	signed64	sync	impl	2,488	-0,140
dotnet_shift_left_by_23	unsigned64	unsigned64	sync	impl	0,592	-0,151
dotnet_shift_left_by_23	signed64	signed64	sync	impl	0,592	-0,151
dotnet_shift_right_by_23	unsigned64	unsigned64	sync	impl	0,407	-0,019
dotnet_shift_right_by_23	signed64	signed64	sync	impl	0,759	-0,091
dotnet_shift_left_by_23	unsigned32	unsigned32	sync	impl	0,514	-0,019
dotnet_shift_left_by_23	signed32	signed32	sync	impl	0,514	-0,019
dotnet_shift_right_by_23	unsigned32	unsigned32	sync	impl	0,514	-0,019
dotnet_shift_right_by_23	signed32	signed32	sync	impl	1,170	-0,070
mul_by_8388608	unsigned32	unsigned32	sync	impl	0,514	-0,019
mul_by_8388608	unsigned64	unsigned64	sync	impl	0,592	-0,151
mul_by_8388608	signed32	signed32	sync	impl	0,514	-0,019
mul_by_8388608	signed64	signed64	sync	impl	0,592	-0,151
div_by_8388608	unsigned32	unsigned32	sync	impl	0,514	-0,019
div_by_8388608	unsigned64	unsigned64	sync	impl	0,407	-0,019
div_by_8388608	signed32	signed32	sync	impl	2,063	-0,100
div_by_8388608	signed64	signed64	sync	impl	2,337	-0,151
dotnet_shift_left_by_24	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_24	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_24	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_right_by_24	signed64	signed64	sync	impl	1,332	-0,083
dotnet_shift_left_by_24	unsigned32	unsigned32	sync	impl	0,368	-0,019
dotnet_shift_left_by_24	signed32	signed32	sync	impl	0,368	-0,019
dotnet_shift_right_by_24	unsigned32	unsigned32	sync	impl	0,407	-0,019
dotnet_shift_right_by_24	signed32	signed32	sync	impl	0,789	-0,028
mul_by_16777216	unsigned32	unsigned32	sync	impl	0,368	-0,019
mul_by_16777216	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_16777216	signed32	signed32	sync	impl	0,368	-0,019
mul_by_16777216	signed64	signed64	sync	impl	0,388	-0,019
div_by_16777216	unsigned32	unsigned32	sync	impl	0,407	-0,019
div_by_16777216	unsigned64	unsigned64	sync	impl	0,514	-0,019
div_by_16777216	signed32	signed32	sync	impl	2,155	-0,112
div_by_16777216	signed64	signed64	sync	impl	2,317	-0,130
dotnet_shift_left_by_25	unsigned64	unsigned64	sync	impl	0,593	-0,135
dotnet_shift_left_by_25	signed64	signed64	sync	impl	0,593	-0,135
dotnet_shift_right_by_25	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_25	signed64	signed64	sync	impl	0,774	-0,018
dotnet_shift_left_by_25	unsigned32	unsigned32	sync	impl	0,514	-0,019
dotnet_shift_left_by_25	signed32	signed32	sync	impl	0,514	-0,019
dotnet_shift_right_by_25	unsigned32	unsigned32	sync	impl	0,375	-0,019
dotnet_shift_right_by_25	signed32	signed32	sync	impl	1,290	-0,083
mul_by_33554432	unsigned32	unsigned32	sync	impl	0,514	-0,019
mul_by_33554432	unsigned64	unsigned64	sync	impl	0,593	-0,135
mul_by_33554432	signed32	signed32	sync	impl	0,514	-0,019
mul_by_33554432	signed64	signed64	sync	impl	0,593	-0,135
div_by_33554432	unsigned32	unsigned32	sync	impl	0,375	-0,019
div_by_33554432	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_33554432	signed32	signed32	sync	impl	2,113	-0,117
div_by_33554432	signed64	signed64	sync	impl	2,416	-0,043
dotnet_shift_left_by_26	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_26	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_26	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_26	signed64	signed64	sync	impl	0,722	-0,036
dotnet_shift_left_by_26	unsigned32	unsigned32	sync	impl	0,407	-0,019
dotnet_shift_left_by_26	signed32	signed32	sync	impl	0,407	-0,019
dotnet_shift_right_by_26	unsigned32	unsigned32	sync	impl	0,388	-0,019
dotnet_shift_right_by_26	signed32	signed32	sync	impl	1,330	-0,083
mul_by_67108864	unsigned32	unsigned32	sync	impl	0,407	-0,019
mul_by_67108864	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_67108864	signed32	signed32	sync	impl	0,407	-0,019
mul_by_67108864	signed64	signed64	sync	impl	0,388	-0,019
div_by_67108864	unsigned32	unsigned32	sync	impl	0,388	-0,019
div_by_67108864	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_67108864	signed32	signed32	sync	impl	1,999	-0,105
div_by_67108864	signed64	signed64	sync	impl	2,358	-0,151
dotnet_shift_left_by_27	unsigned64	unsigned64	sync	impl	0,406	-0,135
dotnet_shift_left_by_27	signed64	signed64	sync	impl	0,406	-0,135
dotnet_shift_right_by_27	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_27	signed64	signed64	sync	impl	1,238	-0,064
dotnet_shift_left_by_27	unsigned32	unsigned32	sync	impl	0,407	-0,019
dotnet_shift_left_by_27	signed32	signed32	sync	impl	0,407	-0,019
dotnet_shift_right_by_27	unsigned32	unsigned32	sync	impl	0,407	-0,019
dotnet_shift_right_by_27	signed32	signed32	sync	impl	0,752	-0,097
mul_by_134217728	unsigned32	unsigned32	sync	impl	0,407	-0,019
mul_by_134217728	unsigned64	unsigned64	sync	impl	0,406	-0,135
mul_by_134217728	signed32	signed32	sync	impl	0,407	-0,019
mul_by_134217728	signed64	signed64	sync	impl	0,406	-0,135
div_by_134217728	unsigned32	unsigned32	sync	impl	0,407	-0,019
div_by_134217728	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_134217728	signed32	signed32	sync	impl	2,072	-0,065
div_by_134217728	signed64	signed64	sync	impl	2,360	-0,042
dotnet_shift_left_by_28	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_28	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_28	unsigned64	unsigned64	sync	impl	0,396	-0,019
dotnet_shift_right_by_28	signed64	signed64	sync	impl	0,794	-0,014
dotnet_shift_left_by_28	unsigned32	unsigned32	sync	impl	0,376	-0,019
dotnet_shift_left_by_28	signed32	signed32	sync	impl	0,376	-0,019
dotnet_shift_right_by_28	unsigned32	unsigned32	sync	impl	0,317	-0,019
dotnet_shift_right_by_28	signed32	signed32	sync	impl	0,888	-0,042
mul_by_268435456	unsigned32	unsigned32	sync	impl	0,376	-0,019
mul_by_268435456	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_268435456	signed32	signed32	sync	impl	0,376	-0,019
mul_by_268435456	signed64	signed64	sync	impl	0,388	-0,019
div_by_268435456	unsigned32	unsigned32	sync	impl	0,317	-0,019
div_by_268435456	unsigned64	unsigned64	sync	impl	0,396	-0,019
div_by_268435456	signed32	signed32	sync	impl	1,961	-0,099
div_by_268435456	signed64	signed64	sync	impl	2,553	-0,140
dotnet_shift_left_by_29	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_left_by_29	signed64	signed64	sync	impl	0,514	-0,019
dotnet_shift_right_by_29	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_29	signed64	signed64	sync	impl	0,784	-0,014
dotnet_shift_left_by_29	unsigned32	unsigned32	sync	impl	0,627	-0,019
dotnet_shift_left_by_29	signed32	signed32	sync	impl	0,627	-0,019
dotnet_shift_right_by_29	unsigned32	unsigned32	sync	impl	0,299	-0,041
dotnet_shift_right_by_29	signed32	signed32	sync	impl	0,660	-0,092
mul_by_536870912	unsigned32	unsigned32	sync	impl	0,627	-0,019
mul_by_536870912	unsigned64	unsigned64	sync	impl	0,514	-0,019
mul_by_536870912	signed32	signed32	sync	impl	0,627	-0,019
mul_by_536870912	signed64	signed64	sync	impl	0,514	-0,019
div_by_536870912	unsigned32	unsigned32	sync	impl	0,299	-0,041
div_by_536870912	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_536870912	signed32	signed32	sync	impl	2,010	-0,059
div_by_536870912	signed64	signed64	sync	impl	2,503	-0,140
dotnet_shift_left_by_30	unsigned64	unsigned64	sync	impl	0,483	-0,037
dotnet_shift_left_by_30	signed64	signed64	sync	impl	0,483	-0,037
dotnet_shift_right_by_30	unsigned64	unsigned64	sync	impl	0,376	-0,019
dotnet_shift_right_by_30	signed64	signed64	sync	impl	0,794	-0,014
dotnet_shift_left_by_30	unsigned32	unsigned32	sync	impl	0,375	-0,019
dotnet_shift_left_by_30	signed32	signed32	sync	impl	0,375	-0,019
dotnet_shift_right_by_30	unsigned32	unsigned32	sync	impl	0,353	-0,041
dotnet_shift_right_by_30	signed32	signed32	sync	impl	1,380	-0,094
mul_by_1073741824	unsigned32	unsigned32	sync	impl	0,375	-0,019
mul_by_1073741824	unsigned64	unsigned64	sync	impl	0,483	-0,037
mul_by_1073741824	signed32	signed32	sync	impl	0,375	-0,019
mul_by_1073741824	signed64	signed64	sync	impl	0,483	-0,037
div_by_1073741824	unsigned32	unsigned32	sync	impl	0,353	-0,041
div_by_1073741824	unsigned64	unsigned64	sync	impl	0,376	-0,019
div_by_1073741824	signed32	signed32	sync	impl	1,946	-0,097
div_by_1073741824	signed64	signed64	sync	impl	2,461	-0,138
dotnet_shift_left_by_31	unsigned64	unsigned64	sync	impl	0,406	-0,135
dotnet_shift_left_by_31	signed64	signed64	sync	impl	0,406	-0,135
dotnet_shift_right_by_31	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_31	signed64	signed64	sync	impl	0,866	-0,017
dotnet_shift_left_by_31	unsigned32	unsigned32	sync	impl	0,585	-0,019
dotnet_shift_left_by_31	signed32	signed32	sync	impl	0,585	-0,019
dotnet_shift_right_by_31	unsigned32	unsigned32	sync	impl	0,585	-0,019
dotnet_shift_right_by_31	signed32	signed32	sync	impl	0,997	-0,107
mul_by_2147483648	unsigned32	unsigned32	sync	impl	0,585	-0,019
mul_by_2147483648	unsigned64	unsigned64	sync	impl	0,406	-0,135
mul_by_2147483648	signed64	signed64	sync	impl	0,406	-0,135
div_by_2147483648	unsigned32	unsigned32	sync	impl	0,585	-0,019
div_by_2147483648	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_2147483648	signed64	signed64	sync	impl	2,304	-0,143
dotnet_shift_left_by_32	unsigned64	unsigned64	sync	impl	0,415	-0,135
dotnet_shift_left_by_32	signed64	signed64	sync	impl	0,415	-0,135
dotnet_shift_right_by_32	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_32	signed64	signed64	sync	impl	0,873	-0,028
mul_by_4294967296	unsigned64	unsigned64	sync	impl	0,415	-0,135
mul_by_4294967296	signed64	signed64	sync	impl	0,415	-0,135
div_by_4294967296	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_4294967296	signed64	signed64	sync	impl	2,311	-0,132
dotnet_shift_left_by_33	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_left_by_33	signed64	signed64	sync	impl	0,514	-0,019
dotnet_shift_right_by_33	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_33	signed64	signed64	sync	impl	0,941	-0,068
mul_by_8589934592	unsigned64	unsigned64	sync	impl	0,514	-0,019
mul_by_8589934592	signed64	signed64	sync	impl	0,514	-0,019
div_by_8589934592	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_8589934592	signed64	signed64	sync	impl	2,467	-0,138
dotnet_shift_left_by_34	unsigned64	unsigned64	sync	impl	0,593	-0,135
dotnet_shift_left_by_34	signed64	signed64	sync	impl	0,593	-0,135
dotnet_shift_right_by_34	unsigned64	unsigned64	sync	impl	0,414	-0,019
dotnet_shift_right_by_34	signed64	signed64	sync	impl	0,702	-0,074
mul_by_17179869184	unsigned64	unsigned64	sync	impl	0,593	-0,135
mul_by_17179869184	signed64	signed64	sync	impl	0,593	-0,135
div_by_17179869184	unsigned64	unsigned64	sync	impl	0,414	-0,019
div_by_17179869184	signed64	signed64	sync	impl	2,463	-0,129
dotnet_shift_left_by_35	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_left_by_35	signed64	signed64	sync	impl	0,514	-0,019
dotnet_shift_right_by_35	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_35	signed64	signed64	sync	impl	0,791	-0,079
mul_by_34359738368	unsigned64	unsigned64	sync	impl	0,514	-0,019
mul_by_34359738368	signed64	signed64	sync	impl	0,514	-0,019
div_by_34359738368	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_34359738368	signed64	signed64	sync	impl	2,457	-0,137
dotnet_shift_left_by_36	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_36	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_36	unsigned64	unsigned64	sync	impl	0,378	-0,019
dotnet_shift_right_by_36	signed64	signed64	sync	impl	0,997	-0,078
mul_by_68719476736	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_68719476736	signed64	signed64	sync	impl	0,388	-0,019
div_by_68719476736	unsigned64	unsigned64	sync	impl	0,378	-0,019
div_by_68719476736	signed64	signed64	sync	impl	2,478	-0,141
dotnet_shift_left_by_37	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_37	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_37	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_37	signed64	signed64	sync	impl	0,921	-0,026
mul_by_137438953472	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_137438953472	signed64	signed64	sync	impl	0,388	-0,019
div_by_137438953472	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_137438953472	signed64	signed64	sync	impl	2,525	-0,145
dotnet_shift_left_by_38	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_left_by_38	signed64	signed64	sync	impl	0,514	-0,019
dotnet_shift_right_by_38	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_38	signed64	signed64	sync	impl	0,880	-0,082
mul_by_274877906944	unsigned64	unsigned64	sync	impl	0,514	-0,019
mul_by_274877906944	signed64	signed64	sync	impl	0,514	-0,019
